lemma	top	first_tag
كسد-	Z	Z99
ٱستنجز	Z	Z99
مكاسدة	M	M2/X7
مجمجة	Q	Q1.2
كاسد	A	A2.1
كسرة	X	X9.2
نجذ	Z	Z99
أنجذان	Z	Z99
مناجذ	B	B1
نجذ-	G	G2.2
منجد	C	C1/S2mf
نجادة	E	E5
تنجيد	H	H5
كسيرة	Z	Z99
لفلف	A	A1.8
نجر	C	C1
كسير	A	A1.1.2
ناجذ	N	N3
نجر-	A	A1.1.1
نجاز	X	X9.2
مكسح	B	B2
كستليته	F	F1
كستك	Z	Z99
نجيس	B	B2
كستناء	F	F1
كستنائي	F	F1
كسح-	Z	Z99
كستبان	O	O2
كسبرة	F	F1
ٱنتجع	Z	Z99
نجع-	Z	Z99
نجاشي	Z	Z99
تنجيس	W	W5
متكسب	Z	Z99
كسح	O	O4.4
نجس-	Z	Z99
تناجز	X	X8
مناجزة	X	X8
تنجيز	A	A1.1.1
كاسحة	B	B4/S2mf
مكسحة	B	B4/O2
كسيح	B	B2
تنجس	Z	Z99
كساح	B	B2
أنجس	W	W5
كساحة	A	A5.1
كظيم	Z	Z99
كلبة	A	A5.1-/S2.1f
نانومتر	Z	Z99
ٱستكلب	Z	Z99
نانوغرام	Z	Z99
نانوتكنولوجي	Z	Z99
ناندرولون	Z	Z99
نانوتكنولوجيا	Z	Z99
كلب-	Z	Z99
ناوهيرو	Z	Z99
ناءى	Z	Z99
لفحان	O	O4.6
كلامار	Z	Z99
كلاوديو	Z	Z99
كلايتون	Z	Z99
كلاي	Z	Z99
نانت	Z	Z99
ناميبيا	Z	Z2
كلح-	B	B1
كلت-	A	A1.1.1
أكلح	B	B1
تكلح	B	B1
كلوح	B	B1
كلاح	B	B1
كلبش	G	G2.1/O2
مكلوب	B	B2
نانا	Z	Z99
نانامي	Z	Z99
كلابة	O	O2/B3
ناميبي	Z	Z2/S2mf
تكليب	E	E3
تناءى	Z	Z99
كلاكيت	X	X3.2/O2
ٱستنبأ	Q	Q2.2
نبأة	Z	Z99
نبأ-	X	X9.2+/S7.3
لافح	O	O4.6
لفحة	O	O4.6
لفوح	O	O4.6
إنباء	Q	Q2.2
متنبئ	Q	Q2.2/T1.1.3
لفاح	Z	Z99
ٱستكفى	Z	Z99
كفايا	N	N5
مكافاة	S	S1.1.4
ٱستنبت	F	F4
نايمكس	Z	Z99
كلال	B	B2
تنائي	N	N3.3
كلوء	B	B1
كلأ	F	F4
كلاس	Z	Z1mf
كلاشنكوف	Z	Z99
ٱنتأى	Z	Z99
كلاكس	O	O2/X3.2
ٱكتلأ	Z	Z99
كلأ-	A	A15+/I3.2/S2mf
كليل	B	B2
كلالة	B	B2
نايلون	O	O1.1
نايل	Z	Z2
تكليل	S	S7.1
إكليلي	Z	Z99
كلحة	Z	Z99
نأمة	X	X3.2
أكلف	O	O4.3
كلافي	Z	Z99
ميليتش	Z	Z99
ميلوشيفيتش	Z	Z99
ميلوراد	Z	Z99
ميلوتينوفيتش	Z	Z99
تكلف	Z	Z99
ميليجرام	N	N3.5
كلاف	L	L2/S2mf
ميان	A	A5.2-/S2mf
مينداناو	Z	Z2
ميم	Z	Z99
ميليغيني	Z	Z99
ميليمتر	Z	Z99
ميلو	Z	Z99
ميلز	Z	Z1mf
ميكونغ	Z	Z99
تميل	S	S7.1
مجوني	Q	Q2.2/S1.2.4
ميكو	Z	Z99
كلك	M	M4fn
ميكروفون	Q	Q2.1/O3
كلكتا	Z	Z2
لفتينانت	Z	Z99
إمالة	M	M6
ميلر	Z	Z1mf
مكلفة	L	L2mfn
ميلتشيور	Z	Z99
متكلف	S	S1.2.1
ميلانوسايت	Z	Z99
ميني	N	N3.2
كلغ	N	N3.5
ناسداك	Z	Z3c
ناسيونال	Z	Z3c
تكلس	Z	Z99
كلسي	F	F1
نارندين	Z	Z99
نارجيلة	Z	Z99
نارنج	Z	Z99
ناغيوفا	Z	Z99
ناكامورا	Z	Z99
كلدار	Z	Z99
كلخ	Z	Z99
كلدان	Z	Z99
كلداني	S	S9/S2mf
نأم-	X	X3.2
نارجيل	F	F1
نارايانان	Z	Z99
كلسيط	B	B5
كلسة	B	B5
مكلس	A	A2.1
لفح-	B	B2-/O4.6
نابلسي	Z	Z5
ميوه	Z	Z99
كلسون	B	B5
نابليوني	T	T1.1.1
كلاسة	Z	Z99
لفح	O	O4.6
ناخيتشيفان	Z	Z99
ناثان	Z	Z1m
ناتالي	Z	Z1f
ناتو	Z	Z3
كافى	N	N5
تلفيحة	Z	Z99
لفع-	O	O2
نبق	Z	Z99
كفافة	B	B5
أنبغ	N	N4
نبغ-	A	A8
نبغ	A	A10
نبكة	W	W3
ٱلتفع	Z	Z99
ٱنكف	T	T2
ٱستكف	Q	Q2.2/E6
تلفع	Z	Z99
لفع	O	O2
ينبعاوي	Z	Z99
تكفف	Q	Q2.2
ٱنكفأ	M	M1
تكافأ	Z	Z99
أكفأ	A	A6.1
نبوط	Z	Z99
كفوء	X	X9.1
نبط	Z	Z99
كفأ-	A	A6.1
لفيظ	A	A11.2
نبوع	M	M1
نبعان	M	M1
ملفوظ	A	A11.2
أنبع	Z	Z99
نبالة	S	S7.1+c
لفاع	Z	Z99
كعيب	B	B2
تكعيب	Z	Z99
تكعيبي	O	O4.4
تكعيبة	O	O2
كاظمية	Z	Z99
نباهة	X	X5.1
منبهة	X	X5.2
مجانة	K	K6/G2.2
كاظم	Z	Z99
كاظمي	Z	Z5
ملفع	Z	Z99
كاعب	O	O4.2
كعبرة	O	O2
كاغذ	Q	Q4.2c
أنبل	Z	Z99
كاغد	Q	Q4.2c
كاغط	Q	Q4.2c
نبال	K	K5.1/S2mf
نبيلة	Z	Z99
كفف	B	B5
كعام	V	VV0
كعم	A	A1.7
مكعبر	A	A12
كعبل	Z	Z99
كعبلة	Z	Z99
كعم-	V	VV0
أنبط	A	A10
نباح	L	L2/X3.2
نبيح	L	L2/X3.2
كافل	Z	Z99
أكفل	Z	Z99
نبح	L	L2/X3.2
مجانية	Z	Z99
كفكفة	Z	Z99
ٱنتبذ	M	M2
كفس-	Z	Z99
تنابذ	Z	Z99
ٱنكفس	Z	Z99
أكفس	Q	Q2.2/E3
تنابح	Z	Z99
نابتة	T	T1.3
مستنبت	S	S1.2.4
ٱكفهرار	W	W2
نبوت	O	O2
تنبيت	F	F4
نبتون	Z	Z1/W1
ٱنتبج	Z	Z99
نبح-	L	L2/X3.2
ٱنتباج	X	X3.2+/A2.1
كفن-	B	B5
مكفول	A	A7+/Q2.2
كفرشوبا	Z	Z99
تكفيت	O	O2
نباش	Z	Z99
كفت	Z	Z99
مكفت	O	O4.1
كفح-	Z	Z99
نبش	X	X2.4
كفت-	A	A1.7
منبضة	Z	Z99
نبط-	Z	Z99
منبض	B	B1
نبضان	X	X9.2+/S7.3
نبيش	A	A1.1.1
نبش-	A	A1.1.1
نبسة	Q	Q1.1
نبر	A	A11.1
منبار	B	B1
ٱنتبر	A	A5.1
كفرته	Z	Z99
نبر-	A	A11.1+/A2.1
نبراس	O	O2/W2
نبز-	S	S7.2
نبس	Q	Q2.1
كفاحي	X	X8
كفخ-	Z	Z99
نبز	S	S7.2
ملنخوليا	Z	Z99
تململ	E	E2-/Q2.2
ملحقية	A	A1.7
ملحقات	B	B1
لاحقة	N	N5
مزحة	E	E4.1
مزاحة	E	E4.1
لحم-	Z	Z99
مزع-	M	M1/N3.8
محيني	Z	Z99
متمزق	Z	Z99
مزق-	Z	Z99
ٱستلحاق	A	A9
مزع	A	A5.1
مزعة	N	N5.1
مزح-	Z	Z99
لحيم	O	O4.2
لحام	F	F1/S2mf
مز	Z	Z99
لحامة	Z	Z99
ملحم	Z	Z99
ٱمتز	Z	Z99
ٱمتزاز	Z	Z99
لحمية	Z	Z99
ٱلتحم	Z	Z99
لعان	Z	Z99
مزاجي	E	E1
مزة	F	F1/N4
مازج	Z	Z99
مزمز	F	F2
مزن	Z	Z99
لغوب	B	B2
لاحظة	X	X3.4
لحف-	B	B5
مستلة	O	O2
متلاعن	S	S1.2.1
مستكاوي	Z	Z99
ممسح	H	H5
ملحظ	X	X3.4
مسخ-	A	A2.1
ملحوس	Z	Z99
ممسوح	B	B4
لحظ	A	A8
لحظتئذ	Z	Z99
ألحف	B	B5
تلحف	Z	Z99
لحق	Z	Z99
ٱستلحق	H	H2
مماسة	S	S1.1.1
مسيس	A	A11.1
لحقي	W	W3
مازية	A	A5.1
ملعون	J	JJ
مماس	N	N2
مستغانم	Z	Z99
لحف	Z	Z99
ٱلتحف	Z	Z99
ملحف	O	O2
مستكة	O	O1
ملتحف	O	O4.1
إلحاف	A	A11.1
مز-	F	F2
مريمية	X	X9.1
تلخلخ	M	M2
لخلخ	Z	Z99
مراكشي	Z	Z2
لاعن	S	S1.2.4-/Q2.2
ملخلخ	A	A2.1
ملخوم	A	A12
لخمة	E	E3-/S2mf
تلاعن	Z	Z99
ٱمتحى	Z	Z99
تمرمر	Q	Q2.2/X3.2
لخبطة	B	B2
ملخبط	A	A6.2
مرلين	Z	Z99
لخن	Z	Z99
ألخن	X	X3.5
لدغة	B	B2
مروقي	Z	Z99
متلدد	S	S8
لديغ	B	B2
ملدوغ	B	B2
لدن-	Z	Z99
ممارق	S	S7.2
مرقس	Z	Z1m
لدد	Q	Q2.2/A5.2
مركيز	Z	Z99
تلدد	Z	Z99
لديد	S	S7.1
مرقسي	M	M3/H3
لخبط	O	O4.2
مرمري	O	O1.1
مرواني	Z	Z99
مارى	Q	Q2.2
ملحون	Q	Q3
لحى	Q	Q2.2/S1.2.4
تلاحى	Z	Z99
لحو	Q	Q2.2/S1.2.4
تلحيني	Z	Z99
تمارى	Z	Z99
ملتحم	S	S5
مريمي	Z	Z1f
ٱنمحى	Z	Z99
ألحن	Z	Z99
ٱمترى	A	A7
مرية	A	A7
مرو	Z	Z99
ماروني	Z	Z99
مرن-	Z	Z99
ألحى	N	N3.7
لحاء	Z	Z99
مرمول	Z	Z99
مرمطون	Z	Z99
مرميس	Z	Z99
مرمط	A	A1.1.2
تمرن	A	A1.1.1
متمرن	X	X9.1
مارون	Z	Z99
ممرن	X	X9.1
مران	A	A1.1.1
مسخة	E	E4.1+/S2mf
مسيخ	A	A2.1
مشق-	N	N3.6
لثوي	Z	Z99
تمشق	Z	Z99
مشعان	Z	Z99
لاج	A	A2.1-/X2.1
ممشط	Z	Z99
ٱلتج	Z	Z99
متلثم	A	A10
ٱمتشق	Z	Z99
تلثم	Z	Z99
لثم	O	O2
ٱلتثم	Z	Z99
لثمة	S	S3.2
مشق	A	A5.1
ماشطة	B	B4/S2mf
لجي	N	N3.2
مشحة	Z	Z99
مشط-	B	B4
ٱلتجأ	S	S6
مشح	Z	Z99
مشح-	Z	Z99
ملتجئ	M	M1/S2mf
ملجئ	A	A11.1
ممحل	L	L3-/F4
تمشط	Z	Z99
تمشيط	J	JJ
ماشط	B	B4/S2mf
لجاجة	T	T2
لجوج	A	A2.1-/X2.1
ٱمتشط	Z	Z99
لثم-	S	S3.2
ألثغ	Z	Z99
لبيك	Z	Z99
مشاء	Z	Z99
مشاية	H	H2
مشو	B	B3
ماشى	Z	Z99
لغط-	Z	Z99
ممشى	H	H2
لبوة	L	L2f
ملبن	Z	Z99
تمشور	M	M1
تماشي	Z	Z99
لبننة	Z	Z99
ملبنة	F	F4
مشملا	Z	Z99
ملبي	Z	Z99
مشيق	A	A13.4
لتموس	Z	Z99
لتات	Z	Z99
لتواني	Z	Z2
لثغ-	Q	Q2.2/B2
لثغة	Z	Z99
لثغ	Q	Q2.2/B2
مشاق	L	L3
ٱمتشاق	Z	Z99
مشمش	F	F1
مشمشي	F	F1
مشلوزي	F	F1
مشلوز	F	F1
ممشوق	A	A13.4
ماشك	Z	Z99
لجب	X	X3.2
مسكة	O	O2
مساكة	S	S1.2.2
مسكان	A	A7+/Q2.2
لحاد	Z	Z99
مساك	H	H1/M4
لحدي	Z	Z99
لغدود	B	B1
ألحد	Z	Z99
ٱلتحد	A	A6.1
إمساكية	Z	Z99
مسيك	S	S1.2.5
إلحادي	S	S9/S2mf
محن-	X	X2.4
لحس	Z	Z99
لاغب	X	X5.2
مسد	B	B3
لحسة	B	B1
تمسخر	A	A5.4
ملحس	B	B1
تمسيد	B	B3
ٱمتحاني	P	P1
لغد	Z	Z99
مسرى	Z	Z99
لحد-	A	A10
ٱستمساك	A	A1.7
لاغز	Z	Z99
ممسى	Z	Z99
ألغز	Z	Z99
ممسي	Z	Z99
ٱلتجم	Z	Z99
ملجوم	A	A1.5.1
مسائية	Z	Z99
لجم-	C	C1
ملجلج	Q	Q2.1/N6
مشيج	Z	Z99
لجلج	Q	Q2.2/B2
تلجلج	Q	Q2.2/B2
مشوش	B	B5
لجلاج	Z	Z99
مسيو	S	S2.2m
ملجم	A	A1.5.1
تلجيم	A	A1.5.1
لغز-	Z	Z99
لحح	N	N3.3
مستمسك	E	E3
لحوح	A	A2.1-/X2.1
ملحاح	A	A2.1-/X2.1
لاحب	A	A5.1
مسكاتي	Z	Z99
تمسكن	Z	Z99
لجن-	A	A1.7
مسمر	Z	Z99
مسكوفي	Z	Z99
لجين	O	O4.3
مسكنة	I	I1.1
مسكو	Z	Z2
مروق	A	A6.1
متلاعب	Z	Z99
مديا	Z	Z99
ملاصق	M	M6
تمادي	T	T2
ملضوم	N	N5
مديل	A	A5.1
تمدين	Z	Z99
متمدين	A	A5.1+/A2.1
مذر-	Z	Z99
مذر	M	M1
لصوق	O	O1.1
ملاصقة	A	A2.2
تمديني	Z	Z99
لطخ	O	O4.3
تلطخ	Z	Z99
لطس-	I	I3.1
لطس	A	A11.2
ملطاس	Z	Z99
لطش	A	A11.2
لطش-	I	I3.1
تمدني	A	A5.1+/A2.1
لطيخ	S	S1.2.6
مادى	Z	Z99
أمدى	Z	Z99
لطخة	O	O4.3
متمدن	A	A5.1+/A2.1
تمذر	Z	Z99
مريرة	O	O4.5
متلاشي	A	A10
ممحو	A	A9
إمرار	Z	Z99
تمرير	T	T1.2
تمريرة	K	K5.1
لعثمة	A	A7
ملاشاة	A	A1.1.2
تلاسن	E	E3
مرؤ-	Z	Z99
ملسون	A	A5.2-/S2mf
مرئ-	Z	Z99
ممرور	A	A5.1
مرأ-	Z	Z99
لصوصية	G	G2.1-/A9
مذيق	N	N5
مذق	Z	Z99
مذق-	N	N5
لصقي	Z	Z99
مذل-	A	A10
مذل	A	A10
تمار	Z	Z99
لصق-	A	A1.7
متمذهب	Z	Z5
مذال	A	A10
لطع-	I	I3.1
لطع	A	A11.2
مخلة	Z	Z99
لطيم	Z	Z99
لطمة	E	E3
ملطم	B	B1
ملتطم	E	E3
متمخطر	Z	Z99
مخرق	S	S1.2.3+/Q2.2
ٱلتطم	A	A1.1.2
ٱستمداد	Z	Z99
ماخرة	M	M4fn
لطم-	E	E3
مخمض	B	B4
ماخور	S	S3.2/H1c
مخض-	O	O2
تلظى	Z	Z99
مخيض	F	F1
لعيب	E	E4.1
مخاضة	O	O2
لعابي	Z	Z99
لعيبة	Z	Z99
لعوب	S	S3.2
ممخضة	O	O2
ملعبة	K	K6
لظى	O	O4.6
ٱلتظى	Z	Z99
تمخطر	Z	Z99
تمخط	Z	Z99
مخيط	Z	Z99
ملطف	S	S1.2/S8
تلطف	Z	Z99
لاطف	Z	Z99
مدرة	Z	Z99
تلاطف	Z	Z99
ٱستلطف	Z	Z99
لطافة	S	S1.2/S8
مدراس	Z	Z2
مدلن	A	A5.1
ملعوب	B	B1
لطعة	O	O2
مدمازيل	S	S2.1f
مخا	Z	Z99
مادح	S	S7.2+/Q2.2
ملاطفة	S	S1.2.4
مداليون	O	O2
مدالية	O	O2
ملاطفات	Z	Z99
مادية	A	A1.6
تمدح	Z	Z99
فدريكو	Z	Z99
لطيفي	Z	Z99
لطيفية	Z	Z99
لطيفة	E	E4.1
ماخر	M	M1
مدحاء	Z	Z99
ٱستمرأ	E	E2
ماحية	O	O2
لذى	A	A1.7
لذي-	A	A1.7
لوذعية	E	E1
تمرض	Z	Z99
لزز	Z	Z99
تلاز	Z	Z99
تلزز	A	A1.7
لوذعي	X	X9.1
لوذع	X	X9.1
لذع	O	O4.6
تمريض	Z	Z99
ممراض	B	B2
لذاع	O	O4.6
لاذعة	S	S7.2
تمارض	Z	Z99
ٱلتز	A	A1.7
مرش-	B	B2
لزجة	O	O4.5
مرص	Z	Z1mf
لزق-	A	A1.7
لزق	Z	Z99
ألزق	Z	Z99
مرسين	Z	Z99
لزج-	A	A1.7
مرصي	Z	Z1mf
لزب-	A	A1.7
ملزز	Z	Z99
لزب	N	N5
لازب	Z	Z99
لزبة	A	A1.4
تلذع	B	B2-/O4.6
لذع-	B	B2-/O4.6
تمرغ	M	M1
لدونة	O	O4.5
لدني	S	S9
أمرغ	G	G2.2
ممراع	I	I1.1
مرغ	Z	Z99
لدانة	O	O4.5
لعلع	Z	Z99
مرفت	Z	Z99
مرق-	M	M1
مرغرين	F	F1
تلعلع	M	M1
مريع	O	O4.1
لذذ	E	E4.2
مرط	Z	Z99
لذاذة	E	E4.1
تمرط	Z	Z99
متلذذ	Z	Z99
لعوق	Z	Z99
متمرض	B	B2
مرط-	Z	Z99
مريط	O	O4.2
أمرط	O	O4.2
مرع	F	F4
مرعة	O	O1
ٱلتذ	Z	Z99
ٱستلذ	Z	Z99
مرطبان	Z	Z99
مرع-	S	S9
ٱلتزق	A	A1.7
تمرخ	Z	Z99
مرخ	Z	Z99
لستك	O	O1.1
مرحبة	S	S1.2.1
مرخ-	S	S9
مروخ	B	B3/O1.1
لعجة	B	B2
مردي	Z	Z99
ملزومي	S	S6
لاعج	X	X5.2
مريخي	W	W1
مرد-	G	G2.1
ممراح	E	E4.1
متلعثم	Z	Z99
ألسن	Q	Q3/X9.1
مرث	O	O4.6
مريء	B	B2
مرث-	B	B1
ملسوع	B	B2
لاسع	O	O4.6
تمرجح	M	M2
مراح	X	X5.2
لسيع	B	B2
لعج-	B	B2
ملزوم	G	G2.1
ممحاة	O	O2
لزوق	B	B3
لزاق	O	O4.1
مريسي	Z	Z99
لازوق	B	B3
مراسة	S	S1.2.5
مريسة	Z	Z99
لعق-	B	B1
لعقة	N	N5
لزقة	O	O1.1
محاية	O	O2
مرسيل	Z	Z99
مرسية	Z	Z99
مراس	S	S1.2.5
مرسة	O	O2
مردوخ	Z	Z1mf
مرزبان	Z	Z99
مرزخوش	Z	Z99
مردقوش	Z	Z99
تمراد	Z	Z99
ٱلتزامي	X	X5.2
تلزيم	Z	Z99
ألعس	O	O4.3
لزمة	Z	Z99
تمارس	Z	Z99
مرس-	O	O1.2
ٱنمحاء	L	L1
متمشور	M	M1
مص-	B	B1
مكلا	Z	Z99
كيكة	L	L2
كيغان	Z	Z99
مكسيكالي	Z	Z99
تمحك	Z	Z99
كال-	N	N3.1
ٱستمكن	Z	Z99
كيفن	Z	Z1m
ملال	X	X5.2
تملل	Z	Z99
مكنكة	O	O3
ماكن	S	S1.2.5
كايل	Z	Z99
مكال	N	N3.1
كيلوواط	Z	Z99
كيلوسيكل	Z	Z99
كيلوهيرتز	N	N3.8
كيلي	Z	Z1mf
كيموس	Z	Z99
كيم	Z	Z1mf
مكيلة	Z	Z99
كيلة	Z	Z99
مكاس	Z	Z99
ماكس	Z	Z99
كيال	S	S7.1+/S2.2m
ملالة	X	X5.2
ملول	X	X5.2
كيروز	Z	Z99
ملبورن	Z	Z2
كيدمان	Z	Z99
ملايوي	Z	Z3c
ملايو	Z	Z3c
كيروسين	Z	Z99
كيريينكو	Z	Z99
مكيدة	X	X4.2
ملج-	B	B1
ملج	B	B1
كيخيا	Z	Z99
ٱمتلج	B	B1
كايد	A	A5.2
كيدي	A	A5.2
لغمط	G	G2.2
كاس-	Z	Z99
مكيس	X	X9.1
مكيساتي	Z	Z99
مالأ	S	S8
كيسنجر	Z	Z99
كيسوفيم	Z	Z99
مملول	S	S1.2.4
تكييس	Z	Z99
ممالئ	S	S5
ممالأة	E	E2
كياسة	X	X9.1
أمحك	Z	Z99
ملاية	N	N5.1
مكار	X	X9.1
مكرة	X	X4.2
لاذاتية	Z	Z99
مقديشو	Z	Z2
مقع-	Z	Z99
لاحتمية	Z	Z6
لاحرب	Z	Z6
لاسلم	Z	Z99
لاحزبي	S	S5
لاجنسية	G	G1.1
ٱمتقع	Z	Z99
لاإنسانية	G	G2.2
مقلة	B	B1
مقل-	S	S7.2
لاإنقسامية	Z	Z99
ممتقع	O	O4.3
لاتماثل	A	A6.1
لاديموقراطي	Z	Z6
لاديني	Z	Z6
لاشيئية	Z	Z6
لاشيئي	A	A3
ممقوت	E	E2
لاعقلي	S	S1.2.6
لاعنفي	Z	Z6
مقيت	E	E2
لاعنفية	Z	Z6
لاشكلي	O	O4.4
لاشعوري	X	X2
مقدونيا	Z	Z2
لادينية	Z	Z6
لاسامي	Z	Z5
لاسامية	Z	Z5
لاسياسي	Z	Z6
مقدونس	F	F1
لاإنساني	G	G2.2
مقنة	Z	Z99
كينكل	Z	Z99
كينغستون	Z	Z2
مكدم	H	H1
لغام	O	O1.2
كيني	Z	Z2
كينيدي	Z	Z1mf
كينيت	Z	Z1m
كينغز	Z	Z3c
كينغ	Z	Z99
ٱستكانة	S	S7.1
كيميائياط	Z	Z99
مستكين	S	S7.1
مكدام	M	M3/H3
كينشاسا	Z	Z99
كيهك	Z	Z99
كيوان	Z	Z1/W1
مقانق	F	F1
لاأدرية	A	A5.1-/X2.1
لاأخلاقي	G	G2.2
لاأنا	Z	Z6
ملغم	I	I4
لاٱنتمائي	Z	Z6
لاأنانية	S	S1.2.3
لاٱجتماعي	S	S1.2.1
لاأبالية	X	X5.2
كيوتل	Z	Z5
كيوبيد	Z	Z1m/S3.2
كييف	Z	Z2
مكث	T	T2
ماكوك	M	M3fn
ماكوكي	M	M3fn
كيتي	Z	Z99
كيتشي	Z	Z99
تملق	O	O4.4
ملاق	S	S7.2+/Q2.2/S2mf
ملقة	S	S5+c
أملق	Z	Z99
مالق	O	O4.4
ملق-	O	O4.4
مملقة	O	O2
تمليق	S	S7.2+/Q2.2
ٱستملك	A	A1.2
كومودينو	Z	Z99
كوميديان	E	E4.1+/S2mf
كوميديين	E	E4.1+/S2mf
متملق	S	S7.2+/Q2.2/S2mf
كوميسا	Z	Z99
مليفي	Z	Z99
ملغاشي	Z	Z99
ملط-	O	O1.1
ملط	O	O1.1
مليص	O	O4.5
متكون	Z	Z99
ملص-	M	M1
ملص	O	O4.5
محك-	Z	Z99
مكانية	Z	Z99
أملط	O	O4.2
ملغاش	Z	Z2
مليط	O	O4.2
ملاط	O	O1.1
كومنولث	S	S5+c
كوملينوفيتش	Z	Z99
مليكة	S	S7.1+/S2.1f
ٱستملاك	A	A9
لغوة	Q	Q3
مليك	S	S7.1+/S2.2m
كولييه	Z	Z1mf
كولين	Z	Z1f
مالكية	Z	Z99
ململة	X	X5.2
كولومبو	Z	Z1mf
ململ	N	N3.8
كولونيا	B	B4
كولومبي	Z	Z2
تكوم	A	A9
كوماندوز	Z	Z99
ملوكي	S	S7.1+/S2mf
كومباك	Z	Z3c
كومساري	K	K2/S2mf
كومسيونجي	Z	Z99
ملكوتي	S	S9
ملوكية	S	S7.1
كوماندور	S	S7.1+/S2mf
ملاكي	A	A10
كيمان	A	A5.1
كوماندان	G	G3/S7.1+/S2mf
كومار	Z	Z99
ملاسة	X	X3.3
مكوى	Z	Z99
لغمطة	Z	Z99
مكوجي	Z	Z99
كاوي	O	O4.1
كويرتن	Z	Z99
كويتا	Z	Z99
كوية	O	O2
أملوحة	E	E4.1
كواء	O	O2
مستملح	X	X9.1
مملوح	F	F1
تمليح	Z	Z99
كية	B	B2-/O4.6
مملحة	Z	Z99
كويزومي	Z	Z99
كويغلي	Z	Z99
كيبكو	Z	Z99
مالج	O	O2
أملج	Z	Z99
كيبوتس	M	M7
كيت	Z	Z5
كيتا	Z	Z99
ملح-	Z	Z99
كويكو	Z	Z99
ٱستملح	Z	Z99
كيما	Z	Z99
أملح	O	O1.2
ملخ-	B	B2
كوهين	Z	Z1mf
لغا-	Z	Z99
ملس-	Z	Z99
كونتي	Z	Z99
ملز	L	L3
أملد	E	E3
كونتية	M	M7
ملس	X	X3.3/E2
كونترباص	Z	Z99
ٱملس	M	M1
ٱنملس	M	M1
كونتراتو	I	I2.1
تملس	Z	Z99
أماليد	Z	Z99
ملد-	Z	Z99
كونكرداتو	M	M7
كونكان	Z	Z99
كونكاكاف	Z	Z99
ٱملخ	Z	Z99
كونياك	F	F2
ٱنملخ	Z	Z99
كوهلر	Z	Z99
كونغولي	Z	Z2/S2mf
ٱمتلخ	N	N5
مليخ	X	X3.1
ملوخية	S	S9/S2.2m
ماحك	Z	Z99
كوندوليزا	Z	Z99
كونشيتا	Z	Z99
كونسولو	Z	Z99
لاغنوصي	S	S9-/S2mf
تمحل	Z	Z99
لبادة	Z	Z99
لباد	Z	Z99
ملبد	A	A10
تمطط	A	A2.1
مطط	N	N3.2+/A2.1
لبدة	O	O1.1
ممطر	W	W4
لبد	A	A7
ماطر	W	W4
مطرة	W	W4
مط-	N	N3.6
لابس	S	S3.1
لبيسة	Z	Z99
لبوس	B	B5
لبيس	O	O4.1
مضمض	O	O1.2
تلبيس	B	B5
مضف	Z	Z99
تلبيسة	Z	Z99
تمضمض	O	O1.2
مضمضة	Z	Z99
ممضى	Q	Q1.2
ممضي	Q	Q1.2/S2mf
إمضاء	Q	Q1.2
مطرن	Z	Z99
مطيلة	Z	Z99
مماطلة	T	T4
مطا-	N	N3.8
تلبيب	B	B5
ماطل	T	T4
تمطق	Z	Z99
مطل-	N	N3.6
أمطى	K	K5.1/L2
تمطى	N	N3.6
تلبب	Z	Z99
محل-	Z	Z99
لبة	B	B1
مطوة	T	T1.3
لبتة	L	L2mfnc
مطرانية	S	S9/S7.1
لبد-	A	A1.7
لبيخ	O	O4.2
ألغم	S	S5
تلبد	A	A1.7
تمطرن	Z	Z99
لبخة	B	B3
لبخ	Z	Z99
مطرنية	S	S9/S7.1
مطرنة	S	S9/S7.1
أمحل	Z	Z99
لبثة	Z	Z99
لبث	A	A7
مضاغة	I	I1
ألغط	Z	Z99
لبنات	Z	Z99
تمصر	Z	Z99
ممصوص	M	M2/N5.1
ممتص	T	T1.3
ٱلتبن	Z	Z99
تلبك	Z	Z99
لبك	O	O1.1
ٱلتبك	Z	Z99
لبلب	X	X3.3/E2
لبلوب	F	F1
لبلاب	Z	Z99
لبنية	Z	Z99
لبنى	Z	Z99
مصاصة	S	S9/S2mf
مصاص	L	L2
مصص	B	B1
تمصص	F	F2
لبانة	Z	Z99
ممص	M	M2
لبان	Z	Z99
مصيص	O	O1.1
لبك-	Z	Z99
مضر-	Z	Z99
ملبسات	F	F1
مضاضة	B	B2
لبط-	Z	Z99
مض	B	B2
مضاض	F	F1/O4.1
ملبوس	O	O4.1
لغم-	S	S8
إلباس	B	B5
ماحل	L	L3-/F4
تماضر	Z	Z99
ماضر	X	X3.1
أمض	B	B2
مصل-	O	O4.2
لباقة	X	X9.1
مصطكاء	O	O1
متمصر	Z	Z99
لبيق	X	X9.1
تمصير	M	M7/S7.1
لبق-	Z	Z99
مض-	E	E4.1
تمصمص	F	F2
مصمص	B	B1
تمعج	M	M1
معد-	Z	Z99
لاتفيا	Z	Z2
مغط	N	N3.6
متمغط	O	O4.5
مغط-	N	N3.6
ممغوص	Z	Z99
مغص	B	B2
مغيص	B	B2
ماغوط	Z	Z99
مماحكة	E	E3
ممغطس	O	O4.1
مغنة	O	O4.3
لاواعي	B	B1
مغطسة	O	O4.1
مغطس	Z	Z99
تمغطس	Z	Z99
لاتينو	Z	Z99
مغرة	O	O4.3
أمغر	O	O4.3
لاريوندا	Z	Z99
لازورد	O	O4.3
لازوردي	O	O4.3
